gene,geneID,GBM64_poor,GBM76_poor,GBM80_poor,GBM85_poor,GBM108_poor,GBM115_poor,GBM12_good,GBM39_good,GBM59_good
SCNM1,79005,2921.39182988003,2204.41309851287,3223.83085650926,3157.86564565202,2577.77407748295,2300.04362284786,5862.63893231924,7230.02979184986,3858.3588785346
TMOD4,29765,86.1901316268952,221.982857472625,107.442079329968,63.3617055114645,196.411140854463,73.7054506850399,86.2152784164595,322.551834148184,307.224550533034
VPS72,6944,7094.05267592244,6027.4511994303,8847.20148472115,7645.64579838338,6207.96008879803,5105.90896608325,7970.60248960168,6472.9458641511,6064.78974145367
PIP5K1A,8394,6967.0356398407,7075.70358193992,8795.47011319191,7409.91300153427,9452.16400738916,9608.44487998995,12686.578218982,13076.1296386941,9308.6995189222
PSMD4,5710,13153.8237723221,10855.5783494599,19405.5175661788,14218.2304550403,13257.2634227488,13697.6521880943,18799.241458709,24184.084500718,19315.6366526922
ZNF687-AS1,100507670,102.067261137113,116.129920807438,134.728956620119,194.854277164289,129.963590714645,159.69514315092,146.565973307981,49.9042460380209,63.3522909081423
ZNF687,57592,4337.48057143419,6070.61453282776,6942.23636390251,5865.38626610965,5515.14666160492,6919.64113490139,7819.72575237287,1017.55974848257,1803.83727230926
PI4KB,5298,6983.66882313711,11367.372159744,15630.2643977644,7681.7551574383,10093.1874322674,10018.8830759615,15389.427197338,12628.2086010846,11985.1635079339
RFX5,5993,4642.92630105933,5924.68135800779,6838.20514423381,5936.92367555808,5375.4113723403,3875.31698062617,6190.25699030179,4497.46802708506,6539.59131955018
SELENBP1,8991,10.5847530068117,614.563651706619,839.639953282345,1186.15837952107,1118.85948397194,828.82501897785,706.965283014968,216.657458408969,269.076934502325
PSMB4,5692,8987.96741035553,6720.11993061803,7610.19638090099,7017.47921256004,8789.64284570097,9922.77694908792,19415.6806993867,23206.6915844124,14754.9529147351
POGZ,23126,14292.440774340599,13391.9380357675,19996.7332407988,14036.3210424429,19369.460865757,11364.3688521924,10988.1372341778,13885.5521658962,11269.214499929
CGN,57530,920.873511592617,925.956271216829,841.913859723191,739.219897633752,204.228499694442,872.903768897335,599.196184994393,217.874635141604,29.2919194521518
TUFT1,7286,647.182040987915,411.079365690046,1134.6793139821,528.695521256951,385.982092723945,435.729281990971,2224.35418314465,1581.11257569242,1359.00882109402
SNX27,81609,6675.19887836717,8375.74207593469,8006.42457821838,6838.29503460827,6164.96461517814,7914.66471914943,14635.043511194,4890.61611172605,3546.36587599773
CELF3,11189,8389.17281168447,523.098492840584,11470.7210408471,7984.25620310594,3358.53279162582,5258.37808465721,297.442710536785,531.906232161345,19.0738080153547
RIIAD1,284485,18.14529086882,2.05539682845023,117.106181703563,23.8458031494759,23.4520765199359,56.3629917003246,4.31076392082297,29.2122415832318,12.9429411532764
MRPL9,65005,3853.60614826566,3092.34452840337,4543.8335454203,4342.66140785026,3958.51508259418,4469.29620085266,5474.67017944518,7523.36938441481,5296.38776140652
OAZ3,51686,249.497749446276,39.0525397405544,404.755346470569,203.711289762665,186.63944230449,235.568401209049,56.0399309706986,214.2231049437,69.4831577702206
TDRKH,11022,3695.59090694968,376.137619606392,3020.88470666377,2608.73086455266,1545.88271060577,2769.73522035057,586.263893231924,1348.6318197592,491.150556395383
LINGO4,339398,6.04843028960668,2.05539682845023,4.54781288169178,2.04392598424079,3.90867941998931,53.4725818695387,0,0,0
RORC,6097,32.5103128066359,4.11079365690046,65.9432867845309,91.295360629421907,31.2694353599145,94.6609219582375,4.31076392082297,29.2122415832318,2.72482971647924
C2CD4D,100191040,79.3856475510877,10.2769841422512,47.7520352577637,32.7028157478526,20.5205669549439,21.6780737308941,0,10.9545905937119,0.68120742911981
C2CD4D-AS1,100132111,20.4134522274225,3.08309524267535,141.550675942657,32.7028157478526,68.401889849813,22.4006761885905,21.5538196041149,58.4244831664635,0
THEM5,284486,26.4618825170292,1.02769841422512,212.041775608879,57.2299275587421,78.1735883997863,24.56848356168,21.5538196041149,59.6416598990982,1.36241485823962
THEM4,117145,2169.8743663964,246.647619414028,2478.55802052202,0.681308661413596,1547.83705031577,0,689.722227331676,2730.12741129954,1303.1498119062
S100A10,6281,891.387413930785,5360.4749285982,2159.07416558317,1000.16111495516,461.224171558739,338.177950201948,1400.99827426747,67269.7064825196,24146.7597400099
S100A11,6282,365.930032521204,6674.90120039213,794.730301075639,76.3065700783228,3850.04922868947,929.989363055356,2189.86807177807,35922.5369102466,21.1174303027141
S100A6,6277,3588.98732309536,31252.3087765858,10003.4829098913,12183.1614833979,6675.04727948675,33038.1069683403,401258.838041965,167337.457202613,73315.6307664487
S100A5,6276,0,23.6370635271777,2.84238305105736,83.8009653538723,30.2922655049172,20.2328688155011,142.255209387158,111.980259402388,7.49328172031791
S100A4,6275,4.53632271720501,191.151905045872,27.2868772901507,171.689782676226,470.995870108712,125.010225181489,5573.8177496241,143781.435895934,21.7986377318339
S100A3,6274,1.51210757240167,75.0219842384334,12.5064854246524,48.3729149603653,11.7260382599679,7.94862703466116,103.458334099751,12776.704162466,21.7986377318339
S100A2,6273,19.6573984412217,107.908333493637,165.99517018175,199.623437794184,65.470380284821,117.784200604525,2767.51043716835,3607.71183552912,164.852197846994
S100A16,140576,223.035866929246,11763.0360492207,9398.62379662628,1295.16776534725,5195.61211902079,24266.4357343628,1806.21008282483,132793.981530441,68934.7857897792
S100A14,57402,0,6.16619048535069,2.84238305105736,21.1205685038215,14.6575478249599,6.50342211926822,0,48.6870693053863,12.2617337241566
S100A13,6284,297.885191763129,3845.64746603038,2305.74113101773,2235.37371809801,3373.19033945078,6247.62084924367,15191.1320569802,21165.486203784,11482.4324252435
S100A1,6271,217.743490425841,93.5205556944855,669.665446829115,3103.36095273893,259.927181429289,458.129958179562,150.876737228804,860.543949972702,58.5838389043036
CHTOP,26097,8107.92080321776,9213.31628352816,9666.37628003589,7908.63094168903,9365.19589029439,9015.18826222115,12346.027869237,9176.29538733268,7902.00617778979
SNAPIN,23557,3881.58013835509,3949.44500586712,5960.47725806729,4216.61930548875,3334.10354525088,4193.98466447031,4155.57641967335,6511.89551959541,6324.32977194832
ILF2,3608,29118.655521739,20986.6293168911,29941.6630598383,33611.6815021784,25137.6945198063,33641.4800205168,62230.1879610004,41358.448198193,28874.3392981014
NPR1,4881,672.131815932542,473.768968957778,1508.16844689104,265.710377951303,872.612680512614,8216.71254646655,189.673612516211,6.08588366317328,3.40603714559905
INTS3,65123,9421.94228363481,11806.1993826181,10143.3281560033,6722.47256216795,16453.586018445,7905.27088719937,4405.60072708108,7673.08212252888,8466.72713653012
SLC27A3,11000,4608.90388068029,7439.50882057561,8912.00781828526,4420.33059525141,4051.34621881892,22188.2310660278,3608.10940172883,967.655502444552,771.808017192745
LOC343052,343052,20.4134522274225,12.3323809707014,13.0749620348639,19.7579511809943,1.95433970999466,14.4520491539294,8.62152784164595,0,3.40603714559905
GATAD2B,57459,10171.947639546,7462.11818568857,10382.6568089023,8217.26376530938,9482.45627289407,9626.50994143236,10738.11292677,5493.11859438021,3868.5769899714
DENND4B,9909,10967.3162226293,11066.256524376,6216.29173266246,8645.12560467712,10666.7861371508,8982.67115162481,8255.11290837599,2324.80755933219,2873.33293602736
CRTC2,200186,3568.57387086794,3585.63976723143,3382.43583075826,3532.5854094295,5069.55720772614,2836.93724891634,7048.09901054556,3538.33276176895,3203.71853915047
SLC39A1,27173,7422.9360729198,10402.363348786599,12539.4570680447,7753.97387554814,12580.0847132356,10938.7560046092,26868.9915184896,11062.9193229164,9664.28979692274
CREB3L4,148327,1789.57931193738,368.943730706816,1042.58610312784,4166.88377320555,890.201737902566,866.400346778067,469.873267369704,1019.99410194784,511.586779268977
JTB,10899,9927.74226660317,8835.12326709332,10758.9883248623,7317.25502358202,6795.23917165142,9578.0955767667,10044.0799355175,12124.2974337738,10805.3122406984
RAB13,5872,5084.46171220062,8993.38882288399,4457.99357727837,6647.52860941246,6036.95536417349,6136.34007075842,5047.9045512837,33448.0166128004,24588.8633615087
RPS27,6232,63114.6140182595,27161.0413895556,19384.483931601,49434.3938548477,26526.2528837575,27609.1947036667,66954.7852182224,74675.0097238688,45368.4147793793
NUP210L,91181,27.2179363032301,3.08309524267535,6.2532427123262,17.0327165353399,36.1552846349011,13.7294466962329,17.2430556832919,38.949655444309,24.5234674483132
TPM3,7170,16347.3949652345,13428.9351786796,21971.6209846734,15408.4766865299,18748.9580078337,18287.6229993822,51405.859755814,79071.4520821452,55670.9959373873
C1orf189,388701,8.31659164820919,5.13849207112558,6.82171932253767,4.08785196848158,2.93150956499198,4.33561474617882,8.62152784164595,7.30306039580794,5.44965943295848
C1orf43,25912,16850.170733058,14028.0833541728,20895.4947615431,15514.7608377104,12468.6873497659,19135.2356822602,35283.602691936,43062.4956238815,21532.2856270481
UBAP2L,9898,16770.7850855069,16816.2291519656,17067.9417449893,16368.4405904617,23379.7659506661,19254.4650877801,20476.1286239091,22988.8169492708,13549.8969726221
HAX1,10456,6737.19528883564,5466.32786526339,11383.1756428745,6480.60798736613,5092.03211439108,4923.81314674374,7500.72922223197,9876.1720085976,11814.1804432249
ATP8B2,57198,5723.32716154032,5022.36215031814,3963.41892639439,5980.52742988855,6163.01027546815,3092.01591648319,5211.71358027497,1988.86678112503,3361.07745527714
IL6R,3570,77.1174861924852,215.816666987274,46.6150820373408,41.5598283462294,36.1552846349011,59.976003988807,47.4184031290527,786.296169281988,36.1039937433499
SHE,126669,18.14529086882,1.02769841422512,2.27390644084589,4.76916062989517,22.4749066649386,0.722602457696469,4.31076392082297,7.30306039580794,1.36241485823962
UBE2Q1,55585,7653.53247771105,7559.74953503995,10532.166157388,7761.46827082369,11014.6586055299,9765.24961331009,12208.0834237707,6601.96659781038,5084.53225095026
CHRNB2,1141,4707.1908728864,836.546509179244,4474.4793989745,1278.13504881191,1081.72702948204,2279.81075403236,86.2152784164595,36.5153019790397,49.0469348966263
ADAR,103,27947.5282069139,35765.9602118625,41656.8290430763,22085.3015683831,35256.2883683036,27396.0269786462,40973.8110674224,29727.1073411362,24477.145343133
KCNN3,3782,52.1677112478576,588.871191350991,289.923071207851,833.921801570242,359.598506639017,15.1746516116259,12.9322917624689,53.5557762359249,413.492909475725
PMVK,10654,4328.40792599978,2487.03016242478,4561.45632033686,4488.46146139277,3739.62903507478,3410.68360032734,3987.45662676125,2450.17676279356,4638.34138487679
PBXIP1,57326,185.989231405405,7973.91199597267,4622.8517942397,5153.41871493244,18026.8294849907,1305.74264105752,2120.8958490449,1898.79570291006,2573.60166721464
PYGO2,90780,4462.22944615733,5313.20080154385,8042.23860466171,7284.55220783417,11261.882578844201,5178.8918143106,7854.21186373946,3007.64370634024,3401.94990102433
SHC1,6464,8789.88131837091,4779.82532456101,11016.5082292881,1502.28559841698,46054.9924358791,7431.24367495049,11001.0695259402,9336.96271604045,16439.5788869484
CKS1B,1163,3743.97834926654,2126.30801903176,3128.89526260395,3111.53665667589,4786.17794977691,4488.80646721047,11397.6598066559,6592.2291839493,6446.94710918988
MIR4258,100423020,4.53632271720501,14.3877777991516,7.95867254296062,7.49439527554956,31.2694353599145,10.1164344077506,17.2430556832919,9.73741386107725,19.7550154444745
FLAD1,80308,4327.65187221358,2860.0846867885,4291.42993048641,5834.04606768463,6935.95163077104,3752.47456281777,4056.42884949442,4182.21925333268,4899.92503765879
ZBTB7B,51043,509.580251899363,1307.23238289435,2456.95590933399,2361.41582045952,1263.48062251155,773.184629735222,1435.4843856340501,570.855887605654,1763.64603399119
DCST2,127579,68.0448407580752,10.2769841422512,19.8966813574016,446.93848188731903,46.9041530398718,0,4.31076392082297,26.7778881179624,17.7113931571151
DCST1,149095,52.1677112478576,4.11079365690046,12.5064854246524,100.152373227799,60.5845310098344,2.89040983078588,0,12.1717673263466,12.9429411532764
DCST1-AS1,100505666,259.326448666886,44.19103181168,206.925486116976,140.349584251201,203.251329839444,7.22602457696469,17.2430556832919,71.8134272254447,69.4831577702206
