baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,enrichment
12176.847361267412,-0.6271730832070326,0.44798645465526066,0.04000959915571759,0.14401746289970505,SQLE,none
1394.3873315796409,-0.6271308422235169,0.3198361679942231,0.01618209794784107,0.07619011427920883,PTRHD1,none
28827.499186740602,-0.6270905525541742,0.31544146079708196,0.015314380279441136,0.07347123598156433,DNAJA1,none
11886.40178224243,0.6270591906477698,0.5870416991949436,0.05685273394366776,0.1819051809548008,BMERB1,none
1141.9814203274213,0.6269451272688377,0.5725896910115774,0.05540096754252468,0.17876279511300938,DLG2,none
1655.4871929194908,0.6269244380359748,0.3932980120645806,0.0308518897594581,0.12008955549337323,WDR27,none
90.45402866716243,-0.6268449280865817,0.9636453058258734,0.09520061151695121,0.25498362304036826,ARHGAP15,none
5145.210502370873,-0.6263533783609183,0.28727036164707437,0.010108785487357067,0.05434233673015595,COMMD7,none
36218.201303558366,-0.6262958656050637,0.25907574560415797,0.005677568840481087,0.03507141811238113,ARF1,good
1596.5409155484472,-0.6262828172093861,0.5114554390393989,0.04881833168059873,0.1648474727090358,PDK1,none
2578.4048226514324,-0.6259534658466923,0.22524029398182355,0.00208906693116562,0.01646606029684336,ABCB7,good
18277.191515594644,-0.6257863586047999,0.23340364813697517,0.0027793573213416686,0.020458715551523503,CCT4,good
5510.242816027514,0.6257247362683952,0.3667375308867952,0.02600387991054047,0.10691204829612033,MEN1,none
510.98341576805603,-0.6256826803669586,0.3587372812858547,0.024398356106559375,0.10204111151571234,TIGD2,none
3448.802773302506,-0.6256279300704759,0.38154372397672,0.028948295154290267,0.11522604302439249,FKBP2,none
60.76087788446406,0.6255429242877582,0.8795000504892723,0.08656586240691236,0.24021432816117583,FLI1,none
131.70122655968873,-0.6254716220960906,0.7584378144806555,0.07419725342560252,0.21637003945285455,CPA4,none
3855.277547914152,0.6254660698047159,0.34249143796316356,0.021113726141846215,0.09195567402099306,CDIP1,none
229.20665597474095,-0.6250015464573484,0.4763208056680735,0.044732387262139725,0.15519442936358704,SLC35G1,none
1922.5737780479458,-0.6249740076365392,0.33400118651902594,0.0194579947105448,0.08656246209317364,CEP43,none
1796.934039555642,-0.6249192878380487,0.25246474709993577,0.00490874987538454,0.031502831934069636,ZNRF2,good
3773.6854578982006,-0.6248231672038426,0.25459500318356226,0.005189918539905583,0.0328897261419424,UQCC1,good
7026.95152082905,0.6247906276128707,0.5981579220826595,0.05872513924006108,0.18596089717592948,CERS6,none
2990.8452098463094,-0.624690475148039,0.3387240119569034,0.02049149264288695,0.08973534101339319,PDRG1,none
2738.0245426750816,-0.6243832188563605,0.3028231151962901,0.013258306917632124,0.06596765796291543,STX18,none
9063.63646680982,-0.6241066034222265,0.257781928836874,0.005670644918436178,0.03505720757769451,RLIM,good
13301.632839212707,-0.6238932820850828,0.3847958180850361,0.030016501689985632,0.118070677194533,RPS28,none
2055.3792359816393,-0.6238581180480599,0.25181374461630807,0.004899606944341735,0.03147079174542245,NUBP1,good
463.3137141322131,0.6238279904596632,0.9436106390357373,0.09414110552841193,0.2531294087479374,NR3C2,none
7632.641315364647,-0.6238115652043584,0.5572047036562792,0.05479671725179066,0.17755565993338498,FRMD6,none
387.7783006765877,0.6237864116313859,1.0613714112886135,0.10746160474856707,0.2766347370585673,ERICH3,none
4155.729679297855,0.6235951571592625,0.2601699132852261,0.006044784581907003,0.03672642555473546,CLEC16A,good
81.72362758384526,0.6235675510556687,0.9289684444852778,0.09263269274253107,0.2508974433721171,DBNDD2,none
4628.791694005926,0.6234341949607324,0.5630932628638811,0.05555005976705991,0.179085173547505,ARHGEF26,none
5842.757981603512,0.6234123605450903,0.3556815505142728,0.024281530801473244,0.10169274084626947,BRCA1,none
2723.5367261214938,-0.6230352234273369,0.2841099464314982,0.009948493164015424,0.05372824032489099,RNASEH1,none
4491.332969157385,-0.6228419630943338,0.36307024547958455,0.02593480824778317,0.10675932873985662,MOB3A,none
2359.9239452821307,0.6228320358249124,0.6638047465524969,0.06585388076759749,0.2002956481830357,ZNRF3,none
4703.984543253393,-0.6227922050121123,0.3427992376877714,0.021730176015867252,0.09396581673242854,ELOC,none
820.7080727487977,0.6227576137610978,0.41348350684050317,0.03564075546838936,0.13289698959383442,ANKRD36C,none
2545.750300022029,-0.6225827125480762,0.3542357138624887,0.024167768352356043,0.10134027593674806,IQCK,none
5151.921650599584,-0.6223358370414375,0.23872001114506178,0.003468201374456268,0.024203991644560195,KDSR,good
401.5345553700984,-0.6223355348235481,1.020519409665308,0.10336281657286464,0.26895969686470356,CXCL11,none
1426.3232877849541,-0.6221800469475726,0.2620687998726808,0.006438125115540075,0.038530239798288304,GEMIN7,good
6500.130303163425,-0.6220985240235679,0.30309451514481445,0.013653121763023402,0.06737702295354699,RAP1A,none
2176.09003471841,0.6219705014505026,0.252139910804761,0.0050745297300090345,0.03229342985966723,FBXL20,good
3424.9602850308083,-0.6219538364458328,0.37049413754581895,0.02766331643708221,0.11165408368109818,TOGARAM1,none
2019.8977612738713,0.6219516378168192,0.770653068797412,0.07665095613865627,0.2213695962374257,CHDH,none
260.1132472995408,0.6217511471182712,0.7560016487771024,0.07525965719148887,0.21838730349679947,MAEL,none
2124.7790011946927,0.6217202295549206,0.24808327270830166,0.0045763989645913215,0.03005677362409155,PLEKHM3,good
5780.955024156946,0.6215900172540022,0.7286669336392376,0.07261304413689304,0.21382074064776369,CRYAB,none
11577.957446706081,-0.621306575570346,0.3768636493833374,0.029110212004298155,0.11559475387409833,TMEM43,none
3228.0508304961454,0.6212453969110506,0.4756499157358273,0.04581560506423578,0.15765379736785853,ACVR2B,none
517.2271847013558,0.6209426529527833,0.4039399923141699,0.03442802605053407,0.12987587439212667,ANKRD23,none
16674.43907832261,0.6208763839473057,0.3096892432886781,0.015172470567019829,0.07299880931196788,UBTF,none
3250.610148653837,-0.6208435087472501,0.32109531855865997,0.01754256099514556,0.08044539990667747,MED28,none
