baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,enrichment
388.44298459729816,0.3996432664225193,0.5371906828526707,0.18764731982682348,0.3939840946647568,PROB1,none
2112.971293348303,-0.3996163184627665,0.3342012122262857,0.1343486653716522,0.3203278944573596,RABGGTA,none
10921.8420399162,-0.3995351452663739,0.28096894445621207,0.09642716586592115,0.25726340719158924,MRPL3,none
16679.409932556082,0.39945787207841105,0.4143575162901928,0.17021145334395607,0.37166874390081506,TRIM24,none
2889.520422170349,0.3993417756702227,0.6264554760160633,0.19414055112513187,0.40205637420909823,SLC15A2,none
18326.37878269236,-0.39927743235344554,0.5328499340702265,0.1876975144444053,0.3940349756897903,WWTR1,none
3888.854625044741,-0.39923041098169715,0.2521716083964093,0.07288677465858145,0.2146440562219537,NDUFS4,none
639.5755844045954,0.39921981456711897,0.5862801532581259,0.19132858903924183,0.39818803296827265,NXPH4,none
4790.692640715587,-0.39919793117007046,0.25708582749917686,0.0770450531034198,0.22193771417796657,ELOF1,none
3556.2402065096735,0.39914391592228227,0.3303052542477623,0.13238203895338285,0.31687345643186327,SNX18,none
468.93647513287846,0.39912858894870523,0.7887911642017625,0.2117063597592412,0.424699858369781,TWIST1,none
8545.870017119234,0.3991217875268018,0.27826205870716475,0.09459720645829103,0.25415671792620936,ZNF384,none
35201.95718309323,-0.39910488984698406,0.49497438201686467,0.18476227868844344,0.39022598325422037,ANXA5,none
2242.444445275192,-0.3990695000122033,0.46478251099646195,0.1811822201409833,0.38524977293649504,ZBED6,none
4067.6158933492843,0.3989317913761851,0.37415359622954714,0.15616740972657686,0.35282955415748496,MEF2D,none
2026.4030146130567,0.39873166082099143,0.9056047845301882,0.22932392524814668,0.44589783979200237,FUT9,none
5211.859195304575,-0.39867202808897456,0.3180163059885416,0.12477438664487997,0.3042479927767752,ABI1,none
6144.209604229443,-0.39864479739204145,0.3645844867236906,0.15201383637828633,0.34709589332863083,OTUD4,none
3099.654176730174,-0.39845819233996227,0.24011987100837595,0.063248544266186,0.19537284348835052,CDKN2AIPNL,none
62.978615524194026,-0.3982177504300089,1.1077509601802926,0.26212582945648,0.4826575081269505,IL15RA,none
2781.917383997554,-0.39810962191069293,0.2950298339295445,0.10865687373959575,0.2789570415459378,RPL26L1,none
187.4118626530309,0.39809865691639074,0.43476395185337224,0.17676146621116126,0.3795819940793726,UFSP1,none
1171.5949671795056,0.3980879263060682,0.41503759181089867,0.17182049873951233,0.3734981173625124,MAP3K6,none
3880.3966750713953,0.3980836877634278,0.34340961817692944,0.14133205689630363,0.330596991582329,ZNF331,none
47.444611971716654,-0.397959977626242,0.7238086039085433,0.20473129844751758,0.41581849964357315,H3C12,none
7294.095783549847,-0.3978201814673956,0.30810141907059674,0.11862484169933556,0.29453424624775315,BCL7B,none
2511.2442365344496,-0.3977083616605335,0.2590587681673127,0.07982553923817365,0.22710253693664473,TPRKB,none
27151.461448507667,-0.39755505089202936,0.35423769539783573,0.1478589435228536,0.3407503977755159,PAICS,none
2471.3202784659547,0.3975485136654764,0.5044449127663546,0.18719133969068547,0.3935297355231604,SLC19A1,none
19813.91458526011,0.39731863148241675,0.619194755576618,0.19546147754031104,0.40348264711423,PTPRS,none
54.14226890810825,-0.397000148881418,1.0590301786711573,0.25586050211155853,0.4757964593297275,MICA,none
1343.3543777126426,-0.3969994096892105,0.6385546561578458,0.1972848273234795,0.40552398552488783,ACTA2,none
18856.75900481432,0.3969601077216842,0.41655982359829524,0.17342048342291205,0.37532811883544265,FKBP10,none
415.915525536172,-0.39693971342357653,0.4163391038799635,0.17338016152137437,0.37532811883544265,DDT,none
1392.8344990139094,-0.3968402383098941,0.35860298998423384,0.15086001603648283,0.3454110934227104,TUBD1,none
44.87747550158143,0.3968253663848273,0.4851492807214093,0.18603667966458381,0.3919035008950802,PRH2,none
2360.24817204156,0.3966661944496855,0.6396028702351971,0.1976812474751925,0.4059539946121596,ARAP2,none
3824.0847223277938,-0.3966572509803271,0.2805652900700299,0.09852625609793401,0.2608968371674273,CNOT6L,none
4115.966686318252,-0.3965941090881769,0.29336278149779255,0.10872325712914044,0.2790802632684075,ERGIC2,none
10304.834114565427,0.39644593282466795,0.24669557518392432,0.07022451944513014,0.2095051549095119,HGS,none
5441.0790974733245,-0.39638821106641925,0.33666679020522666,0.13901494746132573,0.3275613174148169,MAP2K1,none
1145.531998037182,-0.39638101303341705,0.5502679374514005,0.19168287258235164,0.39838429315873186,L3MBTL3,none
4020.047179657311,-0.3963700827532544,0.46987805730723764,0.1846503196828304,0.39022598325422037,SHROOM4,none
3693.286217651731,-0.3963437889959241,0.39378317817228103,0.16676437153029994,0.3680066343540117,LHFPL2,none
2580.4531497468697,-0.39610570833765735,0.30534374802637204,0.11820685772920884,0.2939291753954672,HEATR3,none
1219.8877113034332,0.3961020725132358,0.3297279282156297,0.1349716846556758,0.3211979036851438,LRTOMT,none
